sl,date,artist,album,song,text
3284,1987,Michael Jackson,Bad ,Just Good Friends,Baby Loves Me
3285,1987,Michael Jackson,Bad ,Just Good Friends,No She Acts Like I'm
3286,1987,Michael Jackson,Bad ,Just Good Friends,Not There
3287,1987,Michael Jackson,Bad ,Just Good Friends,(That Doesn't Mean She
3288,1987,Michael Jackson,Bad ,Just Good Friends,Doesn't Love Me-Ooo
3289,1987,Michael Jackson,Bad ,Just Good Friends,If They Ask Her
3290,1987,Michael Jackson,Bad ,Just Good Friends,Tell 'Em That We're Just
3291,1987,Michael Jackson,Bad ,Just Good Friends,Good Friends . . .
3292,1987,Michael Jackson,Bad ,Just Good Friends,Dah! Chika-Chika-Chika-Ah!
3293,1987,Michael Jackson,Bad ,Just Good Friends,Just Good Friends . . .
3294,1987,Michael Jackson,Bad ,Just Good Friends,Ah! Chika-Chika-Ah!
3295,1987,Michael Jackson,Bad ,Just Good Friends,Ooo
3296,1987,Michael Jackson,Bad ,Just Good Friends,(Doot-Do-Do-Doo . . .
3297,1987,Michael Jackson,Bad ,Just Good Friends,Hee! Aaow!
3298,1987,Michael Jackson,Bad ,Just Good Friends,Just Good Friends . . .
3299,1987,Michael Jackson,Bad ,Just Good Friends,[Stevie]
3300,1987,Michael Jackson,Bad ,Just Good Friends,You Better Take Advice
3301,1987,Michael Jackson,Bad ,Just Good Friends,Never Trust-First Impressions
3302,1987,Michael Jackson,Bad ,Just Good Friends,I Tried To Hide This Affair
3303,1987,Michael Jackson,Bad ,Just Good Friends,From Their Suspicions
3304,1987,Michael Jackson,Bad ,Just Good Friends,So Even If She's Asking You
3305,1987,Michael Jackson,Bad ,Just Good Friends,To Stay
3306,1987,Michael Jackson,Bad ,Just Good Friends,You Better Know Where
3307,1987,Michael Jackson,Bad ,Just Good Friends,You Stand
3308,1987,Michael Jackson,Bad ,Just Good Friends,(You Better Know Where
3309,1987,Michael Jackson,Bad ,Just Good Friends,You Stand
3310,1987,Michael Jackson,Bad ,Just Good Friends,Baby Loves Me
3311,1987,Michael Jackson,Bad ,Just Good Friends,Though She Never Shows
3312,1987,Michael Jackson,Bad ,Just Good Friends,She Cares
3313,1987,Michael Jackson,Bad ,Just Good Friends,"(No, You Won't See Her Kiss"
3314,1987,Michael Jackson,Bad ,Just Good Friends,And Hug Me
3315,1987,Michael Jackson,Bad ,Just Good Friends,My Baby Loves Me
3316,1987,Michael Jackson,Bad ,Just Good Friends,Though She Acts Like I'm
3317,1987,Michael Jackson,Bad ,Just Good Friends,Not There
3318,1987,Michael Jackson,Bad ,Just Good Friends,(That Doesn't Mean She
3319,1987,Michael Jackson,Bad ,Just Good Friends,Doesn't Love Me-Ooo
3320,1987,Michael Jackson,Bad ,Just Good Friends,Now If They Ask You
3321,1987,Michael Jackson,Bad ,Just Good Friends,Jus' Tell 'Em That We're Just
3322,1987,Michael Jackson,Bad ,Just Good Friends,Good Friends . . .
3323,1987,Michael Jackson,Bad ,Just Good Friends,Yes . . .Just Good Friends
3324,1987,Michael Jackson,Bad ,Just Good Friends,(Just Good Friends . . .
3325,1987,Michael Jackson,Bad ,Just Good Friends,Root-Do-Do-Do . . .
3326,1987,Michael Jackson,Bad ,Just Good Friends,(Doot-Do-Do-Do . . .
3327,1987,Michael Jackson,Bad ,Just Good Friends,Just Good Friends . . .
3328,1987,Michael Jackson,Bad ,Just Good Friends,[Michael]
3329,1987,Michael Jackson,Bad ,Just Good Friends,"Listen Up, Hee . . .We've Got A"
3330,1987,Michael Jackson,Bad ,Just Good Friends,Problem Here
3331,1987,Michael Jackson,Bad ,Just Good Friends,[Stevie]
3332,1987,Michael Jackson,Bad ,Just Good Friends,I Can See The Signs
3333,1987,Michael Jackson,Bad ,Just Good Friends,[Michael]
3334,1987,Michael Jackson,Bad ,Just Good Friends,I Guess The Lady
3335,1987,Michael Jackson,Bad ,Just Good Friends,[Both]
3336,1987,Michael Jackson,Bad ,Just Good Friends,Is Still Making Up Her Mind
3337,1987,Michael Jackson,Bad ,Just Good Friends,(Mind
3338,1987,Michael Jackson,Bad ,Just Good Friends,(Say We're Just Good Friends
3339,1987,Michael Jackson,Bad ,Just Good Friends,[Stevie]
3340,1987,Michael Jackson,Bad ,Just Good Friends,Baby Loves Me
3341,1987,Michael Jackson,Bad ,Just Good Friends,Though She Never Shows
3342,1987,Michael Jackson,Bad ,Just Good Friends,She Cares
3343,1987,Michael Jackson,Bad ,Just Good Friends,(Never Shows She Cares
3344,1987,Michael Jackson,Bad ,Just Good Friends,No You Won't See Her Kiss
3345,1987,Michael Jackson,Bad ,Just Good Friends,And Hug Me
3346,1987,Michael Jackson,Bad ,Just Good Friends,(Just Good Friends
3347,1987,Michael Jackson,Bad ,Just Good Friends,(My Baby Loves Me
3348,1987,Michael Jackson,Bad ,Just Good Friends,[Michael]
3349,1987,Michael Jackson,Bad ,Just Good Friends,Though She Acts Like I'm Not
3350,1987,Michael Jackson,Bad ,Just Good Friends,There
3351,1987,Michael Jackson,Bad ,Just Good Friends,"You Doggone Lover, Hee . . ."
3352,1987,Michael Jackson,Bad ,Just Good Friends,[Stevie]
3353,1987,Michael Jackson,Bad ,Just Good Friends,Aaow!
3354,1987,Michael Jackson,Bad ,Just Good Friends,(Doot-Do-Do-Doo . . .
3355,1987,Michael Jackson,Bad ,Just Good Friends,Don't You Wanna Know? My
3356,1987,Michael Jackson,Bad ,Just Good Friends,Baby Loves Me
3357,1987,Michael Jackson,Bad ,Just Good Friends,Though She Never Shows
3358,1987,Michael Jackson,Bad ,Just Good Friends,She Cares
3359,1987,Michael Jackson,Bad ,Just Good Friends,(Never Shows She Cares
3360,1987,Michael Jackson,Bad ,Just Good Friends,[Michael]
3361,1987,Michael Jackson,Bad ,Just Good Friends,Hee! Hee!
3362,1987,Michael Jackson,Bad ,Just Good Friends,[Stevie]
3363,1987,Michael Jackson,Bad ,Just Good Friends,She Doesn't Kiss And Hug Me
3364,1987,Michael Jackson,Bad ,Just Good Friends,(Just Good Friends
3365,1987,Michael Jackson,Bad ,Just Good Friends,[Michael]
3366,1987,Michael Jackson,Bad ,Just Good Friends,My Baby Loves Me
3367,1987,Michael Jackson,Bad ,Just Good Friends,"She Love Me, She Love Me,"
3368,1987,Michael Jackson,Bad ,Just Good Friends,Hee! Hee! Hee! Hoo! Hoo!
3369,1987,Michael Jackson,Bad ,Just Good Friends,(Doot-Do-Do-Doo
3370,1987,Michael Jackson,Bad ,Just Good Friends,(Never Shows She Cares . . .
3371,1987,Michael Jackson,Bad ,Man In The Mirror,I'm gonna make a change
3372,1987,Michael Jackson,Bad ,Man In The Mirror,For once in my life
3373,1987,Michael Jackson,Bad ,Man In The Mirror,It's gonna feel real good
3374,1987,Michael Jackson,Bad ,Man In The Mirror,Gonna make a difference
3375,1987,Michael Jackson,Bad ,Man In The Mirror,Gonna make it right
3376,1987,Michael Jackson,Bad ,Man In The Mirror,As I turn up the collar on
3377,1987,Michael Jackson,Bad ,Man In The Mirror,My favorite winter coat
3378,1987,Michael Jackson,Bad ,Man In The Mirror,This wind is blowing my mind
3379,1987,Michael Jackson,Bad ,Man In The Mirror,I see the kids in the street
3380,1987,Michael Jackson,Bad ,Man In The Mirror,With not enough to eat
3381,1987,Michael Jackson,Bad ,Man In The Mirror,Who am I to be blind
3382,1987,Michael Jackson,Bad ,Man In The Mirror,Pretending not to see their needs?
3383,1987,Michael Jackson,Bad ,Man In The Mirror,A summer's disregard
3384,1987,Michael Jackson,Bad ,Man In The Mirror,A broken bottle top
3385,1987,Michael Jackson,Bad ,Man In The Mirror,And a one man's soul
3386,1987,Michael Jackson,Bad ,Man In The Mirror,They follow each other on the wind you know
3387,1987,Michael Jackson,Bad ,Man In The Mirror,'Cause they got nowhere to go
3388,1987,Michael Jackson,Bad ,Man In The Mirror,That's why I want you to know
3389,1987,Michael Jackson,Bad ,Man In The Mirror,I'm starting with the man in the mirror
3390,1987,Michael Jackson,Bad ,Man In The Mirror,I'm asking him to change his ways
3391,1987,Michael Jackson,Bad ,Man In The Mirror,And no message could have been any clearer
3392,1987,Michael Jackson,Bad ,Man In The Mirror,If you wanna make the world a better place
3393,1987,Michael Jackson,Bad ,Man In The Mirror,Take a look at yourself and then make a change
3394,1987,Michael Jackson,Bad ,Man In The Mirror,I've been a victim of
3395,1987,Michael Jackson,Bad ,Man In The Mirror,A selfish kind of love
3396,1987,Michael Jackson,Bad ,Man In The Mirror,It's time that I realize
3397,1987,Michael Jackson,Bad ,Man In The Mirror,That there are some with no home
3398,1987,Michael Jackson,Bad ,Man In The Mirror,Not a nickel to loan
3399,1987,Michael Jackson,Bad ,Man In The Mirror,Could it be really me
3400,1987,Michael Jackson,Bad ,Man In The Mirror,Pretending that they're not alone?
3401,1987,Michael Jackson,Bad ,Man In The Mirror,A willow deeply scarred
3402,1987,Michael Jackson,Bad ,Man In The Mirror,Somebody's broken heart
3403,1987,Michael Jackson,Bad ,Man In The Mirror,And a washed-out dream
3404,1987,Michael Jackson,Bad ,Man In The Mirror,(Washed-out dream
3405,1987,Michael Jackson,Bad ,Man In The Mirror,They follow the pattern of the wind
3406,1987,Michael Jackson,Bad ,Man In The Mirror,You see
3407,1987,Michael Jackson,Bad ,Man In The Mirror,'Cause they got no place to be
3408,1987,Michael Jackson,Bad ,Man In The Mirror,That's why I'm starting with me
3409,1987,Michael Jackson,Bad ,Man In The Mirror,I'm starting with the man in the mirror
3410,1987,Michael Jackson,Bad ,Man In The Mirror,I'm asking him to change his ways
3411,1987,Michael Jackson,Bad ,Man In The Mirror,And no message could have been any clearer
3412,1987,Michael Jackson,Bad ,Man In The Mirror,If you wanna make the world a better place
3413,1987,Michael Jackson,Bad ,Man In The Mirror,Take a look at yourself and then make a change
3414,1987,Michael Jackson,Bad ,Man In The Mirror,I'm starting with the man in the mirror
3415,1987,Michael Jackson,Bad ,Man In The Mirror,I'm asking him to change his ways
3416,1987,Michael Jackson,Bad ,Man In The Mirror,And no message could have been any clearer
3417,1987,Michael Jackson,Bad ,Man In The Mirror,If you wanna make the world a better place
3418,1987,Michael Jackson,Bad ,Man In The Mirror,Take a look at yourself and then make that change
3419,1987,Michael Jackson,Bad ,Man In The Mirror,I'm starting with the man in the mirror
3420,1987,Michael Jackson,Bad ,Man In The Mirror,I'm asking him to change his ways
3421,1987,Michael Jackson,Bad ,Man In The Mirror,('Cause you better change!
3422,1987,Michael Jackson,Bad ,Man In The Mirror,No message could have been any clearer
3423,1987,Michael Jackson,Bad ,Man In The Mirror,If you wanna make the world a better place
3424,1987,Michael Jackson,Bad ,Man In The Mirror,Take a look at yourself and then make the change
3425,1987,Michael Jackson,Bad ,Man In The Mirror,You gotta get it right
3426,1987,Michael Jackson,Bad ,Man In The Mirror,While you got the time
3427,1987,Michael Jackson,Bad ,Man In The Mirror,'Cause when you close your heart
3428,1987,Michael Jackson,Bad ,Man In The Mirror,You can't close your your mind
3429,1987,Michael Jackson,Bad ,Man In The Mirror,(Then you close your mind!
3430,1987,Michael Jackson,Bad ,Man In The Mirror,"That man, that man, that man, that man"
3431,1987,Michael Jackson,Bad ,Man In The Mirror,With that man in the mirror
3432,1987,Michael Jackson,Bad ,Man In The Mirror,"(Man in the mirror, oh yeah!"
3433,1987,Michael Jackson,Bad ,Man In The Mirror,"That man, that man, that man"
3434,1987,Michael Jackson,Bad ,Man In The Mirror,I'm asking him to change his ways
3435,1987,Michael Jackson,Bad ,Man In The Mirror,(Better change!
3436,1987,Michael Jackson,Bad ,Man In The Mirror,You know that man
3437,1987,Michael Jackson,Bad ,Man In The Mirror,No message could have been any clearer
3438,1987,Michael Jackson,Bad ,Man In The Mirror,If you wanna make the world a better place
3439,1987,Michael Jackson,Bad ,Man In The Mirror,Take a look at yourself and then make a change
3440,1987,Michael Jackson,Bad ,Man In The Mirror,Gonna feel real good now
3441,1987,Michael Jackson,Bad ,Man In The Mirror,"Oh, no, oh, no"
3442,1987,Michael Jackson,Bad ,Man In The Mirror,I'm gonna make a change
3443,1987,Michael Jackson,Bad ,Man In The Mirror,It's gonna feel real good
3444,1987,Michael Jackson,Bad ,Man In The Mirror,Shame on
3445,1987,Michael Jackson,Bad ,Man In The Mirror,Change
3446,1987,Michael Jackson,Bad ,Man In The Mirror,Just lift yourself
3447,1987,Michael Jackson,Bad ,Man In The Mirror,You know
3448,1987,Michael Jackson,Bad ,Man In The Mirror,You've got to stop it yourself
3449,1987,Michael Jackson,Bad ,Man In The Mirror,(Yeah! Make that change!
3450,1987,Michael Jackson,Bad ,Man In The Mirror,I've gotta make that change today
3451,1987,Michael Jackson,Bad ,Man In The Mirror,(Man in the mirror
3452,1987,Michael Jackson,Bad ,Man In The Mirror,You got to
3453,1987,Michael Jackson,Bad ,Man In The Mirror,"You got to not let yourself, brother"
3454,1987,Michael Jackson,Bad ,Man In The Mirror,(Yeah! Make that change!
3455,1987,Michael Jackson,Bad ,Man In The Mirror,You know
3456,1987,Michael Jackson,Bad ,Man In The Mirror,"I've got to get that man, that man"
3457,1987,Michael Jackson,Bad ,Man In The Mirror,(Man in the mirror
3458,1987,Michael Jackson,Bad ,Man In The Mirror,You've got to
3459,1987,Michael Jackson,Bad ,Man In The Mirror,You've got to move
3460,1987,Michael Jackson,Bad ,Man In The Mirror,Come on! Come on
3461,1987,Michael Jackson,Bad ,Man In The Mirror,You got to stand up! Stand up! Stand up
3462,1987,Michael Jackson,Bad ,Man In The Mirror,(Yeah. Make that change
3463,1987,Michael Jackson,Bad ,Man In The Mirror,Stand up and lift yourself now
3464,1987,Michael Jackson,Bad ,Man In The Mirror,(Man in the mirror
3465,1987,Michael Jackson,Bad ,Man In The Mirror,(Yeah. Make that change
3466,1987,Michael Jackson,Bad ,Man In The Mirror,Gonna make that change
3467,1987,Michael Jackson,Bad ,Man In The Mirror,Come on
3468,1987,Michael Jackson,Bad ,Man In The Mirror,(Man in the mirror
3469,1987,Michael Jackson,Bad ,Man In The Mirror,You know it
3470,1987,Michael Jackson,Bad ,Man In The Mirror,You know it
3471,1987,Michael Jackson,Bad ,Man In The Mirror,You know it
3472,1987,Michael Jackson,Bad ,Man In The Mirror,You know
3473,1987,Michael Jackson,Bad ,Man In The Mirror,Change
3474,1987,Michael Jackson,Bad ,Man In The Mirror,Make that change
3475,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3476,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Each time the wind blows
3477,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I hear your voice so
3478,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I call your name
3479,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Whispers at morning
3480,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Our love is dawning
3481,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Heaven's glad you came
3482,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,You know how I feel
3483,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,This thing can't go wrong
3484,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I'm so proud to say
3485,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I love you
3486,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Your love's got me high
3487,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I long to get by
3488,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,This time is forever
3489,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Love is the answer
3490,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3491,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I hear your voice now
3492,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,You are my choice now
3493,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,The love you bring
3494,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Heaven's in my heart
3495,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,"At your call I hear harps,"
3496,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,And angels sing
3497,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,You know how I feel
3498,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,This thing can't go wrong
3499,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I can't live my life without you
3500,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3501,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't hold on
3502,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3503,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I feel we belong
3504,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3505,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,My life ain't worth living
3506,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,If I can't be with you
3507,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3508,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3509,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3510,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,And if I stop
3511,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Then tell me just what will I do
3512,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3513,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,'Cause I just can't stop loving you
3514,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3515,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,At night when the stars shine
3516,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I pray in you I'll find
3517,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,A love so true
3518,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3519,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,When morning awakes me
3520,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Will you come and take me
3521,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I'll wait for you
3522,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3523,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,You know how I feel
3524,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I won't stop until
3525,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,"I hear your voice saying,"
3526,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I do.
3527,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3528,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I do.
3529,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,This thing can't go wrong
3530,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3531,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,This feeling's so strong
3532,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3533,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,"Well, my life ain't worth living"
3534,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3535,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,If I can't be with you
3536,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3537,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3538,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,And if I stop
3539,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Then tell me just what will I do
3540,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3541,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3542,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3543,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,We can change all the world tomorrow
3544,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3545,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,We can sing songs of yesterday
3546,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3547,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,"I can say, hey farewell to sorrow"
3548,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3549,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,This is my life and I
3550,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3551,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Want to see you for always
3552,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3553,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3554,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,"No, baby"
3555,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3556,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3557,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3558,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,If I can't stop!
3559,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3560,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,And if I stop
3561,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3562,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,No
3563,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Siedah:]
3564,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Then tell me just what will I do
3565,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,What will I do?
3566,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3567,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3568,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3569,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Know I do girl!
3570,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3571,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3572,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Michael:]
3573,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,You know I do
3574,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,And if I stop
3575,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3576,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,Then tell me just what will I do
3577,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,[Both:]
3578,1987,Michael Jackson,Bad ,I Just Can't Stop Loving You,I just can't stop loving you
3579,1987,Michael Jackson,Bad ,Dirty Diana,"Oh, no, oh, no, no."
3580,1987,Michael Jackson,Bad ,Dirty Diana,You'll never make me stay
3581,1987,Michael Jackson,Bad ,Dirty Diana,So take your weight off of me
3582,1987,Michael Jackson,Bad ,Dirty Diana,I know your every move
3583,1987,Michael Jackson,Bad ,Dirty Diana,So won't you just let me be
3584,1987,Michael Jackson,Bad ,Dirty Diana,I've been here times before
3585,1987,Michael Jackson,Bad ,Dirty Diana,But I was too blind to see
3586,1987,Michael Jackson,Bad ,Dirty Diana,That you seduce every man
3587,1987,Michael Jackson,Bad ,Dirty Diana,This time you won't seduce me
3588,1987,Michael Jackson,Bad ,Dirty Diana,"She's saying, That's OK."
3589,1987,Michael Jackson,Bad ,Dirty Diana,"Hey, baby, do what you please."
3590,1987,Michael Jackson,Bad ,Dirty Diana,I have the stuff that you want.
3591,1987,Michael Jackson,Bad ,Dirty Diana,I am the thing that you need.
3592,1987,Michael Jackson,Bad ,Dirty Diana,She looked me deep in the eyes
3593,1987,Michael Jackson,Bad ,Dirty Diana,She's touchin' me so to start
3594,1987,Michael Jackson,Bad ,Dirty Diana,"She says, There's no turnin' back."
3595,1987,Michael Jackson,Bad ,Dirty Diana,She trapped me in her heart
3596,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3597,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3598,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3599,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, let me be!"
3600,1987,Michael Jackson,Bad ,Dirty Diana,"Oh, no, oh, no, oh, no."
3601,1987,Michael Jackson,Bad ,Dirty Diana,She likes the boys in the band
3602,1987,Michael Jackson,Bad ,Dirty Diana,She knows when they come to town
3603,1987,Michael Jackson,Bad ,Dirty Diana,Every musician's fan after the curtain comes down
3604,1987,Michael Jackson,Bad ,Dirty Diana,She waits at backstage doors
3605,1987,Michael Jackson,Bad ,Dirty Diana,For those who have prestige
3606,1987,Michael Jackson,Bad ,Dirty Diana,"Who promise fortune and fame,"
3607,1987,Michael Jackson,Bad ,Dirty Diana,A life that's so carefree
3608,1987,Michael Jackson,Bad ,Dirty Diana,"She's saying, That's OK."
3609,1987,Michael Jackson,Bad ,Dirty Diana,"Hey, baby, do what you want."
3610,1987,Michael Jackson,Bad ,Dirty Diana,I'll be your night lovin' thing.
3611,1987,Michael Jackson,Bad ,Dirty Diana,I'll be the freak you can taunt.
3612,1987,Michael Jackson,Bad ,Dirty Diana,And I don't care what you say.
3613,1987,Michael Jackson,Bad ,Dirty Diana,I wanna go too far.
3614,1987,Michael Jackson,Bad ,Dirty Diana,I'll be your everything.
3615,1987,Michael Jackson,Bad ,Dirty Diana,If you make me a star.
3616,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3617,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3618,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3619,1987,Michael Jackson,Bad ,Dirty Diana,Dirty Diana.
3620,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3621,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3622,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3623,1987,Michael Jackson,Bad ,Dirty Diana,Dirty Diana.
3624,1987,Michael Jackson,Bad ,Dirty Diana,Diana! Diana! Dirty Diana!
3625,1987,Michael Jackson,Bad ,Dirty Diana,It's Diana.
3626,1987,Michael Jackson,Bad ,Dirty Diana,No
3627,1987,Michael Jackson,Bad ,Dirty Diana,"She said, I have to go home"
3628,1987,Michael Jackson,Bad ,Dirty Diana,"'Cause I'm real tired you see,"
3629,1987,Michael Jackson,Bad ,Dirty Diana,But I hate sleepin' alone.
3630,1987,Michael Jackson,Bad ,Dirty Diana,Why don't you come with me?
3631,1987,Michael Jackson,Bad ,Dirty Diana,"I said, My baby's at home."
3632,1987,Michael Jackson,Bad ,Dirty Diana,She's probably worried tonight.
3633,1987,Michael Jackson,Bad ,Dirty Diana,I didn't call on the phone
3634,1987,Michael Jackson,Bad ,Dirty Diana,To say that I'm alright.
3635,1987,Michael Jackson,Bad ,Dirty Diana,"Diana walked up to me,"
3636,1987,Michael Jackson,Bad ,Dirty Diana,"She said, I'm all yours tonight."
3637,1987,Michael Jackson,Bad ,Dirty Diana,At that I ran to the phone
3638,1987,Michael Jackson,Bad ,Dirty Diana,"Saying, Baby, I'm alright."
3639,1987,Michael Jackson,Bad ,Dirty Diana,"I said, But unlock the door,"
3640,1987,Michael Jackson,Bad ,Dirty Diana,"Cause I forgot the key,"
3641,1987,Michael Jackson,Bad ,Dirty Diana,"She said, He's not coming back"
3642,1987,Michael Jackson,Bad ,Dirty Diana,Because he's sleeping with me.
3643,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
3644,1987,Michael Jackson,Bad ,Dirty Diana,"Dirty Diana, no"
