Date,Open,High,Low,Close,Adj Close,Volume
2016-02-11,588.500000,590.500000,558.974976,563.299988,531.789612,1382986
2016-02-12,563.250000,589.275024,545.625000,582.625000,550.033569,4933968
2016-02-15,581.500000,615.474976,580.799988,613.400024,579.087036,1493674
2016-02-16,614.500000,620.200012,600.075012,603.025024,569.292419,1198744
2016-02-17,604.000000,604.000000,592.750000,600.200012,566.625488,1079510
2016-02-18,606.250000,611.474976,594.174988,606.799988,572.856262,1406810
2016-02-19,605.000000,624.400024,600.724976,615.125000,580.715576,1361338
2016-02-22,616.000000,624.500000,615.900024,618.525024,583.925415,1101500
2016-02-23,618.500000,620.549988,601.849976,604.349976,570.543335,1709506
2016-02-24,600.000000,612.000000,597.349976,609.299988,575.216431,1284148
2016-02-25,608.625000,621.325012,608.525024,614.525024,580.149109,2585106
2016-02-26,619.000000,623.924988,613.974976,615.025024,580.621216,1777842
2016-02-29,612.099976,634.500000,607.525024,614.049988,579.700684,3427866
2016-03-01,608.625000,639.849976,604.049988,634.049988,598.581970,3171988
2016-03-02,635.000000,635.000000,594.825012,599.575012,566.035400,4975766
2016-03-03,606.000000,614.150024,600.174988,607.674988,573.682251,2128882
2016-03-04,607.500000,614.500000,605.275024,608.174988,574.154297,1402812
2016-03-08,612.500000,617.000000,607.474976,609.700012,575.594055,1459818
2016-03-09,607.450012,619.000000,605.599976,617.775024,583.217346,1762268
2016-03-10,616.000000,623.700012,610.500000,613.174988,578.874634,1316558
2016-03-11,609.299988,617.825012,608.000000,610.250000,576.113281,1353850
2016-03-14,615.000000,617.974976,602.500000,606.025024,572.124573,1425720
2016-03-15,607.450012,608.625000,598.799988,602.525024,568.820374,1281014
2016-03-16,602.450012,607.500000,592.000000,606.049988,572.148254,970990
2016-03-17,609.549988,612.500000,595.000000,599.224976,565.705017,1315728
2016-03-18,600.049988,613.599976,597.500000,611.275024,577.080933,1669452
2016-03-21,614.500000,615.000000,608.075012,613.974976,579.629883,986906
2016-03-22,615.000000,632.924988,611.000000,626.575012,591.525085,1927934
2016-03-23,627.500000,630.900024,621.150024,624.674988,589.731323,1591314
2016-03-28,631.000000,633.000000,618.650024,621.924988,587.135193,2335552
2016-03-29,620.099976,626.599976,613.674988,616.125000,581.659546,1942358
2016-03-30,622.000000,624.424988,607.849976,609.875000,575.759216,3656452
2016-03-31,609.500000,613.400024,602.000000,605.349976,571.487305,5135346
2016-04-01,603.349976,603.700012,594.000000,597.599976,564.170837,4983622
2016-04-04,598.724976,624.700012,593.349976,622.950012,588.102783,2898226
2016-04-05,622.950012,623.875000,607.099976,607.849976,573.847534,981922
2016-04-06,610.000000,618.450012,607.299988,610.174988,576.042419,1253168
2016-04-07,612.450012,617.000000,604.500000,606.325012,572.407898,824062
2016-04-08,607.450012,619.299988,604.349976,616.125000,581.659546,971094
2016-04-11,619.450012,619.700012,605.025024,618.000000,583.429688,998468
2016-04-12,618.500000,624.400024,614.549988,619.974976,585.294250,2127960
2016-04-13,627.000000,674.875000,625.549988,666.224976,628.957031,5955162
2016-04-18,665.000000,677.349976,658.049988,670.325012,632.827759,3446600
2016-04-20,672.474976,672.474976,652.150024,663.025024,625.936096,3542876
2016-04-21,667.474976,669.174988,651.075012,654.325012,617.722717,1693322
2016-04-22,655.000000,667.549988,651.325012,663.000000,625.912476,1421344
2016-04-25,662.650024,666.974976,658.625000,663.250000,626.148499,1211802
2016-04-26,667.000000,683.000000,664.075012,676.924988,639.058472,2435670
2016-04-27,677.000000,694.674988,674.599976,692.375000,653.644287,1671196
2016-04-28,694.674988,698.500000,670.500000,672.250000,634.645081,3997186
2016-04-29,672.000000,672.825012,659.150024,665.474976,628.249023,1806098
2016-05-02,659.500000,672.500000,656.599976,668.275024,630.892395,1204758
2016-05-03,668.500000,676.150024,658.000000,662.924988,625.841675,1916636
2016-05-04,662.950012,664.950012,653.000000,660.500000,623.552368,1044784
2016-05-05,662.500000,665.500000,653.125000,660.424988,623.481567,1343540
2016-05-06,655.849976,667.000000,653.250000,665.400024,628.178223,1092306
2016-05-09,665.500000,678.250000,665.450012,674.799988,637.052429,1891170
2016-05-10,673.750000,677.474976,666.000000,674.950012,637.193970,1346258
2016-05-11,669.000000,675.500000,656.075012,674.099976,636.391541,2414330
2016-05-12,679.174988,681.599976,665.625000,667.200012,629.877502,1287602
2016-05-13,665.500000,665.799988,651.000000,656.375000,619.658142,1207170
2016-05-16,660.000000,660.000000,652.750000,658.150024,621.333862,1124564
2016-05-17,661.500000,675.700012,659.250000,670.974976,633.441284,1869828
2016-05-18,667.450012,667.450012,656.250000,663.000000,625.912476,1679064
2016-05-19,663.000000,664.650024,652.750000,655.525024,618.855652,1311608
2016-05-20,656.400024,661.025024,644.150024,646.549988,610.382629,1558094
2016-05-23,650.500000,650.525024,640.075012,642.474976,606.535583,732148
2016-05-24,635.875000,651.450012,629.625000,647.400024,611.185181,1391044
2016-05-25,650.950012,659.000000,650.000000,655.875000,619.186035,1755228
2016-05-26,658.974976,674.974976,653.000000,669.549988,632.096069,2812820
2016-05-27,669.500000,681.000000,663.775024,666.849976,629.547180,1473552
2016-05-30,667.000000,675.849976,656.400024,665.424988,628.201843,4824894
2016-05-31,667.349976,672.650024,657.125000,661.150024,624.165955,2957786
2016-06-01,664.500000,674.500000,663.125000,666.875000,629.570679,1890434
2016-06-02,671.000000,672.924988,665.299988,666.625000,629.334656,1523970
2016-06-03,672.500000,679.299988,671.375000,677.099976,639.223694,3376508
2016-06-06,681.250000,693.299988,680.525024,684.849976,646.540222,2434724
2016-06-07,687.500000,693.474976,686.500000,688.974976,650.434448,3529094
2016-06-08,689.974976,699.000000,689.974976,693.150024,654.375977,2266562
2016-06-09,691.500000,696.599976,682.599976,686.700012,648.286804,1386668
2016-06-10,684.375000,702.450012,681.775024,687.924988,649.443176,2835080
2016-06-13,679.125000,688.250000,667.625000,678.674988,640.710632,2380866
2016-06-14,680.500000,683.424988,674.549988,677.799988,639.884644,1174906
2016-06-15,679.000000,684.400024,675.099976,677.775024,639.861023,1365592
2016-06-16,678.500000,682.099976,669.599976,671.974976,634.385437,1998934
2016-06-17,675.150024,679.900024,669.599976,672.000000,634.409058,1931630
2016-06-20,670.025024,677.000000,665.025024,675.424988,637.642395,2144048
2016-06-21,677.400024,685.799988,677.400024,683.424988,645.194885,1986504
2016-06-22,682.900024,690.375000,674.549988,679.750000,641.725525,1218652
2016-06-23,681.424988,690.025024,679.250000,687.375000,648.924011,1998834
2016-06-24,669.000000,698.900024,657.500000,694.450012,655.603210,2768948
2016-06-27,697.575012,700.650024,689.000000,695.900024,656.972107,1746496
2016-06-28,695.049988,707.000000,693.450012,704.299988,664.902222,2010980
2016-06-29,707.250000,712.924988,704.000000,708.875000,669.221252,2111922
2016-06-30,715.500000,718.500000,707.750000,714.974976,674.980103,4694178
2016-07-01,716.500000,737.450012,716.250000,731.549988,690.627808,2329862
2016-07-04,736.349976,738.724976,726.224976,732.700012,691.713501,1728496
2016-07-05,736.349976,742.000000,727.650024,729.849976,689.022888,970110
2016-07-07,727.500000,734.849976,725.000000,728.400024,687.654114,1597782
2016-07-08,727.950012,732.750000,723.525024,726.724976,686.072754,1428498
2016-07-11,733.974976,739.799988,730.500000,735.974976,694.805298,1316600
2016-07-12,736.625000,740.150024,735.025024,737.575012,696.315857,940948
2016-07-13,737.000000,740.000000,730.125000,732.224976,691.265076,1505342
2016-07-14,727.775024,730.525024,714.825012,723.625000,683.146118,1832622
2016-07-15,728.950012,742.599976,724.549988,732.400024,691.430359,2521152
2016-07-18,735.000000,740.849976,731.750000,734.349976,693.271240,1474504
2016-07-19,734.099976,737.500000,721.599976,728.299988,687.559692,1392118
2016-07-20,732.000000,735.875000,729.049988,730.700012,689.825439,1445068
2016-07-21,726.000000,727.950012,714.525024,717.424988,688.601624,2491952
2016-07-22,718.500000,723.325012,718.299988,720.275024,691.337158,2033726
2016-07-25,720.000000,734.200012,719.125000,731.825012,702.423157,1919612
2016-07-26,734.000000,734.849976,722.099976,724.474976,695.368347,2004548
2016-07-27,725.275024,731.924988,718.000000,726.900024,697.695984,1342568
2016-07-28,731.500000,731.500000,723.075012,726.250000,697.072144,3059592
2016-07-29,727.000000,739.950012,726.250000,733.375000,703.910828,3784502
2016-08-01,736.450012,746.875000,728.025024,735.075012,705.542542,2556022
2016-08-02,740.000000,744.349976,725.950012,728.974976,699.687622,1498848
2016-08-03,730.849976,734.950012,720.299988,723.250000,694.192627,1345026
2016-08-04,729.900024,732.400024,715.549988,717.849976,689.009521,1361794
2016-08-05,722.250000,745.000000,722.000000,742.000000,712.189331,1870776
2016-08-08,747.500000,752.625000,736.875000,748.924988,718.836121,3560014
2016-08-09,753.500000,754.474976,733.950012,740.375000,710.629578,1546836
2016-08-10,744.500000,747.000000,717.500000,724.575012,695.464355,6602056
2016-08-11,722.599976,726.349976,705.500000,710.799988,682.242798,3344252
2016-08-12,714.000000,738.500000,712.025024,725.424988,696.280212,3848548
2016-08-16,726.125000,730.674988,715.674988,721.825012,692.824890,3017988
2016-08-17,721.825012,728.224976,717.825012,725.250000,696.112244,1181104
2016-08-18,728.049988,733.724976,726.375000,730.125000,700.791443,1371966
2016-08-19,731.000000,734.200012,725.799988,729.474976,700.167542,1527874
2016-08-22,730.200012,730.974976,717.525024,721.775024,692.776917,1207950
2016-08-23,723.950012,724.375000,715.500000,721.349976,692.368958,900824
2016-08-24,721.424988,725.799988,716.099976,717.424988,688.601624,1003038
2016-08-25,722.500000,722.500000,704.000000,706.924988,678.523499,1965574
2016-08-26,709.450012,716.125000,707.599976,712.424988,683.802551,1336100
2016-08-29,714.000000,714.400024,706.750000,711.200012,682.626770,1113022
2016-08-30,713.974976,719.474976,712.500000,718.000000,689.153564,2720064
2016-08-31,721.000000,724.174988,715.224976,718.299988,689.441528,2587538
2016-09-01,719.500000,732.500000,719.025024,726.775024,697.576050,2331330
2016-09-02,730.000000,738.000000,717.799988,736.799988,707.198242,2816632
2016-09-06,740.000000,747.500000,739.549988,744.924988,714.996765,2300042
2016-09-07,747.500000,750.000000,740.375000,744.375000,714.468933,1940376
2016-09-08,747.000000,750.000000,741.275024,746.049988,716.076599,1721426
2016-09-09,747.025024,748.500000,730.450012,736.224976,706.646301,1298158
2016-09-12,728.250000,729.000000,708.000000,712.974976,684.330444,1374956
2016-09-14,716.200012,716.200012,702.900024,705.775024,677.419739,2284122
2016-09-15,709.450012,711.549988,697.775024,703.125000,674.876160,1365672
2016-09-16,706.000000,715.599976,700.525024,703.325012,675.068115,1548846
2016-09-19,708.950012,714.750000,703.500000,708.500000,680.035217,1107456
2016-09-20,711.500000,713.325012,702.750000,704.924988,676.603821,1226474
2016-09-21,704.000000,712.974976,700.599976,703.450012,675.188171,2095174
2016-09-22,710.000000,711.250000,704.099976,706.799988,678.403503,1936070
2016-09-23,709.450012,713.500000,703.525024,705.049988,676.723877,1472766
2016-09-26,705.049988,705.049988,688.000000,690.099976,662.374512,1781186
2016-09-27,690.000000,695.375000,684.325012,685.849976,658.295227,1958762
2016-09-28,687.825012,694.950012,685.000000,688.375000,660.718750,2085302
2016-09-29,693.450012,707.974976,679.174988,682.200012,654.791870,5270206
2016-09-30,685.250000,707.674988,675.000000,702.849976,674.612183,2137750
2016-10-03,706.500000,726.000000,700.025024,721.924988,692.920837,3603220
2016-10-04,725.250000,727.375000,705.500000,707.674988,679.243347,3167876
2016-10-05,712.950012,712.950012,697.400024,699.599976,671.492798,2300598
2016-10-06,703.950012,703.950012,682.750000,686.450012,658.871094,2127622
2016-10-07,687.500000,694.000000,685.000000,687.000000,659.398987,1374730
2016-10-10,689.049988,694.000000,687.474976,688.450012,660.790710,729386
2016-10-13,680.025024,692.450012,676.500000,684.875000,657.359375,1654226
2016-10-14,688.500000,688.500000,676.549988,678.549988,651.288452,1595846
2016-10-17,679.849976,680.200012,654.025024,656.549988,630.172363,1865522
2016-10-18,660.200012,667.450012,658.775024,666.674988,639.890564,1576968
2016-10-19,669.349976,669.349976,656.025024,663.950012,637.275085,2310602
2016-10-20,665.000000,671.849976,661.500000,663.700012,637.035095,1040256
2016-10-21,663.450012,665.000000,660.200012,663.375000,636.723206,812896
2016-10-24,664.250000,671.599976,660.174988,669.625000,642.722046,1778610
2016-10-25,670.000000,670.424988,649.650024,651.950012,625.757202,2905508
2016-10-26,650.049988,662.500000,646.325012,654.474976,628.180725,1250544
2016-10-27,655.000000,658.049988,646.500000,649.875000,623.765564,1908564
2016-10-28,649.000000,657.424988,645.000000,655.900024,629.548523,1498016
